idx,Option,Filing_Date,Trade_Date,Ticker,Company_Name,Insider_Name,Title,Trade_Type,Price,Qty,Owned,ΔOwn,Value,2w,1m,2m,3m,4m,5m,6m,7m,8m,9m,10m,11m,1yr,2yr,2w%,1m%,2m%,3m%,4m%,5m%,6m%,7m%,8m%,9m%,10m%,11m%,1yr%,2yr%,active,done,skip,source,exchange
594,False,2015-03-20,2015-03-19,RYI,Ryerson Holding Corp,Lehner Edward J.,"EVP, CFO",P - Purchase,6.018,5000.0,40000.0,14.0,30600.0,7.26,6.03,7.73,8.93,8.2,6.64,7.02,6.3,4.72,4.84,4.18,3.3,4.81,9.6,20.64,0.2,28.45,48.39,36.26,10.34,16.65,4.69,-21.57,-19.57,-30.54,-45.16,-20.07,59.52,True,True,True,YF,NYSE
595,True,2015-03-19,2015-03-17,SUM,"Summit Materials, Inc.",Harris Brian James,"EVP, CFO",P - Purchase,20.976,55000.0,55000.0,New,990000.0,21.63,20.66,25.65,25.58,25.22,25.56,23.48,22.67,22.31,22.74,19.85,15.34,18.44,23.4,3.12,-1.51,22.28,21.95,20.23,21.85,11.94,8.08,6.36,8.41,-5.37,-26.87,-12.09,11.56,True,True,True,YF,NYSE
596,False,2015-03-19,2015-03-18,ATAX,"America First Multifamily Investors, L.P.",Allen Craig Steven,CFO,P - Purchase,3.23,1400.0,1400.0,New,7915.0,,3.23,3.24,3.33,,3.29,3.06,3.21,3.28,3.31,3.22,2.97,3.07,3.77,,0.0,0.31,3.1,,1.86,-5.26,-0.62,1.55,2.48,-0.31,-8.05,-4.95,16.72,False,True,True,YF,
597,False,2015-03-19,2015-03-17,HTWO,"Zais Group Holdings, Inc.",Forth R Bradley,"EVP, CFO, Secretary",P - Purchase,0.0,40499.0,92907.0,77.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
604,False,2015-03-18,2015-03-17,FGP,Ferrellgas Partners L P,Heitmann Alan C,CFO,P - Purchase,0.0,4200.0,10000.0,72.0,94332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
599,False,2015-03-18,2015-03-16,ADMA,"Adma Biologics, Inc.",Lenz Brian,CFO,P - Purchase,7.89,1250.0,4250.0,42.0,9961.0,9.22,9.29,7.97,8.61,9.24,8.87,8.85,9.27,9.03,9.05,7.15,6.81,4.98,4.67,16.86,17.74,1.01,9.13,17.11,12.42,12.17,17.49,14.45,14.7,-9.38,-13.69,-36.88,-40.81,True,True,True,YF,NASDAQ
601,False,2015-03-18,2015-03-16,CGIX,"Cancer Genetics, Inc",Sitar Edward J,CFO,P - Purchase,0.0,1000.0,12500.0,9.0,6992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
600,False,2015-03-18,2015-03-18,CWGL,"Crimson Wine Group, Ltd",Delong Patrick M,"CEO, CFO",P - Purchase,9.0,2500.0,6000.0,71.0,22500.0,9.1,9.41,9.65,9.35,9.2,9.05,9.12,9.16,9.04,8.8,8.26,7.9,8.45,9.2,1.11,4.56,7.22,3.89,2.22,0.56,1.33,1.78,0.44,-2.22,-8.22,-12.22,-6.11,2.22,False,True,True,YF,
603,False,2015-03-18,2015-03-17,MITT,"AG Mortgage Investment Trust, Inc.",Sigman Brian C.,"CFO, Treasurer",P - Purchase,28.86,7500.0,17500.0,75.0,141000.0,29.51,29.65,30.23,29.65,29.42,28.88,27.83,27.08,25.68,23.73,,22.44,19.18,34.58,2.25,2.74,4.75,2.74,1.94,0.07,-3.57,-6.17,-11.02,-17.78,,-22.25,-33.54,19.82,True,True,True,YF,NYSE
602,False,2015-03-18,2015-03-17,QCRH,Qcr Holdings Inc,Gipple Todd A,"EVP, COO, CFO",P - Purchase,17.189,2000.0,45290.0,5.0,35840.0,17.13,17.32,19.46,20.98,20.93,20.74,20.02,20.83,22.28,23.3,23.6,21.7,21.68,41.32,-0.34,0.76,13.21,22.05,21.76,20.66,16.47,21.18,29.62,35.55,37.3,26.24,26.13,140.39,True,True,True,YF,NASDAQ
606,False,2015-03-17,2015-03-16,GEF,Greif Inc,Hilsheimer Lawrence A.,"EVP, CFO",P - Purchase,29.771,1500.0,12140.0,14.0,67918.0,29.61,30.22,31.67,29.03,29.99,23.67,22.28,27.25,25.65,24.78,,23.35,19.68,45.24,-0.54,1.51,6.38,-2.49,0.74,-20.49,-25.16,-8.47,-13.84,-16.76,,-21.57,-33.9,51.96,True,True,True,YF,NYSE
607,False,2015-03-17,2015-03-16,GABC,"German American Bancorp, Inc.",Rust Bradley M,"EVP, CFO",P - Purchase,17.113,1650.0,26175.0,7.0,0.0,17.33,17.1,,17.16,17.37,17.11,17.23,17.12,,19.2,19.49,18.8,18.34,29.19,1.27,-0.08,,0.27,1.5,-0.02,0.68,0.04,,12.2,13.89,9.86,7.17,70.57,True,True,True,YF,NASDAQ
605,True,2015-03-17,2015-03-16,SLCA,"U.S. Silica Holdings, Inc.",Merril Donald A,CFO,P - Purchase,25.838,915.0,3872.0,31.0,25647.0,31.33,33.62,32.25,29.86,25.6,20.56,17.82,14.03,18.7,17.87,17.32,15.19,16.36,54.83,21.26,30.12,24.82,15.57,-0.92,-20.43,-31.03,-45.7,-27.63,-30.84,-32.97,-41.21,-36.68,112.21,True,True,True,YF,NYSE
608,False,2015-03-16,2015-02-12,ERHE,Erhc Energy Inc,Odobulu Sylvan,CFO,P - Purchase,0.18,2910000.0,7859166.0,59.0,12003.0,0.17,0.09,0.04,0.2,0.35,0.14,0.17,0.12,0.1,0.1,0.14,0.12,0.06,0.0,-5.56,-50.0,-77.78,11.11,94.44,-22.22,-5.56,-33.33,-44.44,-44.44,-22.22,-33.33,-66.67,0.0,False,True,True,YF,
609,False,2015-03-16,2015-03-13,CAPN,"Capnia, Inc.",O'Toole David D,CFO,P - Purchase,0.0,5250.0,5250.0,New,32708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
611,False,2015-03-16,2015-03-13,SMTP,"Smtp, Inc.",Lawton Edward Seymour,CFO,P - Purchase,0.0,2000.0,7500.0,36.0,10200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
610,True,2015-03-16,2015-03-13,DAVE,Famous Daves of America Inc,Pawlowski Richard A.,CFO,P - Purchase,9.8,1959.0,1959.0,New,60285.0,9.77,9.74,9.88,9.88,9.89,9.91,9.98,10.0,10.08,5.93,5.11,0.0,0.0,0.0,-0.31,-0.61,0.82,0.82,0.92,1.12,1.84,2.04,2.86,-39.49,-47.86,0.0,0.0,0.0,False,True,True,YF,
612,False,2015-03-13,2015-03-11,HDP,"Hortonworks, Inc.",Davdson Scott,CFO,P - Purchase,20.4,4000.0,33532.0,14.0,81080.0,23.2,24.0,20.1,26.49,25.53,24.17,24.0,22.34,16.05,17.05,21.46,9.5,11.62,9.86,13.73,17.65,-1.47,29.85,25.15,18.48,17.65,9.51,-21.32,-16.42,5.2,-53.43,-43.04,-51.67,False,True,True,YF,
614,False,2015-03-13,2015-03-12,GEF,Greif Inc,Hilsheimer Lawrence A.,"EVP, CFO",P - Purchase,28.348,3000.0,10640.0,39.0,132027.0,,29.84,30.3,32.94,,26.71,24.87,,27.6,25.53,26.68,24.05,19.9,42.5,,5.26,6.89,16.2,,-5.78,-12.27,,-2.64,-9.94,-5.88,-15.16,-29.8,49.92,True,True,True,YF,NYSE
613,False,2015-03-13,2015-03-06,TDW,Tidewater Inc,Fanning Quinn P,"EVP, CFO",P - Purchase,744.193,3500.0,75481.0,5.0,90230.0,631.16,627.49,834.01,748.47,719.2,586.47,463.93,499.0,379.9,329.12,235.12,186.49,158.14,46.06,-15.19,-15.68,12.07,0.57,-3.36,-21.19,-37.66,-32.95,-48.95,-55.77,-68.41,-74.94,-78.75,-93.81,True,True,True,YF,NYSE
615,False,2015-03-12,2015-03-11,BKSC,Bank of South Carolina Corp,Sharry Sheryl G,"EVP, CFO, Treasurer",P - Purchase,10.59,3400.0,77483.0,5.0,50853.0,10.83,,11.52,12.21,11.93,12.43,11.67,11.39,12.29,12.44,11.86,12.12,11.87,16.82,2.27,,8.78,15.3,12.65,17.37,10.2,7.55,16.05,17.47,11.99,14.45,12.09,58.83,True,True,True,YF,NASDAQ
620,False,2015-03-11,2015-03-11,BOCH,Bank of Commerce Holdings,Sundquist James A,"EVP, CFO",P - Purchase,0.0,10000.0,13116.0,321.0,56700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
619,False,2015-03-11,2015-03-10,GEF,Greif Inc,Hilsheimer Lawrence A.,"EVP, CFO",P - Purchase,27.508,7640.0,7640.0,New,327039.0,,29.84,30.3,32.94,,26.71,24.87,,27.6,25.53,26.68,24.05,19.9,42.5,,8.48,10.15,19.75,,-2.9,-9.59,,0.33,-7.19,-3.01,-12.57,-27.66,54.5,True,True,True,YF,NYSE
621,False,2015-03-11,2015-03-10,BTHE,"Boston Therapeutics, Inc.",Squeglia Anthony Don,CFO,P - Purchase,0.0,10000.0,128350.0,8.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
618,False,2015-03-11,2015-03-11,ETP,"Energy Transfer Partners, L.P.",Welch Jamie,Group CFO,P - Purchase,15.773,20000.0,40000.0,100.0,1099400.0,15.89,15.84,15.8,15.67,15.37,15.3,15.01,14.9,,15.39,15.26,14.98,15.48,18.68,0.74,0.42,0.17,-0.65,-2.55,-3.0,-4.84,-5.53,,-2.43,-3.25,-5.03,-1.86,18.43,True,True,True,YF,
616,True,2015-03-11,2015-03-09,CDI,Cdi Corp,Castleman Michael S,"EVP, CFO",P - Purchase,0.0,5000.0,7500.0,200.0,71500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
617,False,2015-03-11,2015-03-09,FIVN,"Five9, Inc.",Zwarenstein Barry,CFO,P - Purchase,4.15,25000.0,324991.0,8.0,109500.0,5.5,5.54,5.42,5.1,5.4,4.71,3.99,3.75,5.5,6.62,8.59,8.29,8.14,16.23,32.53,33.49,30.6,22.89,30.12,13.49,-3.86,-9.64,32.53,59.52,106.99,99.76,96.14,291.08,False,True,True,YF,
625,True,2015-03-10,2015-03-06,ZEUS,Olympic Steel Inc,Marabito Richard T,CFO,P - Purchase,13.652,1800.0,33514.0,6.0,25304.0,13.2,13.38,14.49,,17.68,11.65,11.25,10.75,9.3,10.45,9.83,10.37,10.55,23.87,-3.31,-1.99,6.14,,29.5,-14.66,-17.59,-21.26,-31.88,-23.45,-28.0,-24.04,-22.72,74.85,True,True,True,YF,NASDAQ
628,False,2015-03-10,2015-03-09,SMTP,"Smtp, Inc.",Lawton Edward Seymour,CFO,P - Purchase,0.0,5500.0,5500.0,New,25574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
624,False,2015-03-10,2015-03-09,DLA,"Delta Apparel, Inc",Merrill Deborah H,"VP CFO, Treasurer",P - Purchase,8.98,5500.0,46646.0,13.0,49453.0,11.51,12.76,12.26,14.02,14.03,12.5,16.05,17.58,15.6,15.13,13.97,12.02,17.75,17.5,28.17,42.09,36.53,56.12,56.24,39.2,78.73,95.77,73.72,68.49,55.57,33.85,97.66,94.88,True,True,True,YF,AMEX
623,False,2015-03-10,2015-03-06,BOBE,Bob Evans Farms Inc,Hood Mark E,CFO,P - Purchase,0.0,2500.0,14639.0,21.0,117820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
627,False,2015-03-10,2015-03-09,SQNM,Sequenom Inc,Beaver Carolyn,CFO,P - Purchase,0.0,10000.0,48543.0,26.0,36000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
626,False,2015-03-10,2015-03-06,THST,"Truett-Hurst, Inc.",Forgue Paul,"CFO, COO",P - Purchase,2.48,2000.0,12155.0,20.0,4400.0,2.43,2.98,2.66,2.76,2.26,2.27,1.84,1.01,0.2,1.0,1.44,1.11,1.38,2.5,-2.02,20.16,7.26,11.29,-8.87,-8.47,-25.81,-59.27,-91.94,-59.68,-41.94,-55.24,-44.35,0.81,False,True,True,YF,
622,True,2015-03-10,2015-03-09,SLTD,"Solar3D, Inc.",Welch Tracy M,CFO,P - Purchase,0.0,6000.0,121385.0,5.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
629,False,2015-03-09,2015-03-09,IVR,Invesco Mortgage Capital Inc.,Phegley Richard Lee Jr.,CFO,P - Purchase,5.542,1300.0,3810.0,52.0,20384.0,5.7,5.64,5.75,5.79,5.82,5.61,5.16,5.1,4.79,4.82,4.87,4.9,4.42,6.72,2.85,1.77,3.75,4.47,5.02,1.23,-6.89,-7.98,-13.57,-13.03,-12.13,-11.58,-20.25,21.26,True,True,True,YF,NYSE
630,False,2015-03-09,2015-03-06,ALIM,Alimera Sciences Inc,Eiswirth Richard S Jr,"COO, CFO",P - Purchase,4.5,10000.0,32474.0,44.0,48400.0,,4.65,7.26,7.04,6.26,3.96,5.3,5.38,5.72,5.72,6.67,5.65,4.46,4.67,,3.33,61.33,56.44,39.11,-12.0,17.78,19.56,27.11,27.11,48.22,25.56,-0.89,3.78,True,True,True,YF,NASDAQ
631,False,2015-03-09,2015-03-05,SYNC,"Synacor, Inc.",Stuart William John,CFO,P - Purchase,0.0,15000.0,30000.0,100.0,32471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
632,False,2015-03-06,2015-03-04,THST,"Truett-Hurst, Inc.",Forgue Paul,"CFO, COO",P - Purchase,2.22,2405.0,10155.0,31.0,5291.0,2.38,3.01,2.64,2.88,2.3,2.68,2.24,1.11,0.97,0.98,1.29,1.21,1.4,2.15,7.21,35.59,18.92,29.73,3.6,20.72,0.9,-50.0,-56.31,-55.86,-41.89,-45.5,-36.94,-3.15,False,True,True,YF,
633,False,2015-03-06,2015-03-06,EXXI,Energy Xxi Ltd,Busmire Bruce W,CFO,P - Purchase,0.0,25000.0,70000.0,56.0,104250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
635,False,2015-03-05,2015-03-04,HTWO,Hf2 Financial Management Inc.,Forth R Bradley,"EVP, CFO, Secretary",P - Purchase,0.0,47708.0,298961.0,19.0,500934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
634,False,2015-03-05,2015-03-05,TIME,Time Inc.,Bairstow Jeffrey John,"EVP, CFO",P - Purchase,0.0,5000.0,89500.0,6.0,111350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
638,False,2015-03-04,2015-03-02,LLNW,"Limelight Networks, Inc.",Perrone Peter J,"SVP, CFO, Treasurer",P - Purchase,3.39,58823.0,641164.0,10.0,199998.0,3.9,3.52,3.64,4.15,3.99,3.73,2.22,1.97,2.18,1.61,1.57,1.27,1.5,2.4,15.04,3.83,7.37,22.42,17.7,10.03,-34.51,-41.89,-35.69,-52.51,-53.69,-62.54,-55.75,-29.2,True,True,True,YF,NASDAQ
637,False,2015-03-04,2015-03-03,SGM,Stonegate Mortgage Corp,Eastep Robert B,CFO,P - Purchase,0.0,2000.0,35312.0,6.0,19897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
639,False,2015-03-04,2015-03-02,TIHC,"Titanium Healthcare, Inc.",Talley Joseph Charles Jr,"CFO, Secretary, Treasurer",P - Purchase,0.0,9100000.0,9100000.0,New,287000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
636,False,2015-03-04,2015-03-03,HSC,Harsco Corp,Minan Peter Francis,CFO,P - Purchase,15.061,5763.0,19461.0,42.0,89038.0,15.54,16.04,15.55,16.34,16.04,13.52,10.55,8.86,10.58,9.7,8.11,,5.95,14.3,3.18,6.5,3.25,8.49,6.5,-10.23,-29.95,-41.17,-29.75,-35.6,-46.15,,-60.49,-5.05,True,True,True,YF,NYSE
640,True,2015-03-02,2015-02-27,LKFN,Lakeland Financial Corp,O'Neill Lisa M,"EVP, CFO",P - Purchase,22.26,400.0,2000.0,25.0,15700.0,23.7,23.08,,22.66,23.72,25.22,24.54,23.66,,25.99,28.38,26.56,25.49,40.67,6.47,3.68,,1.8,6.56,13.3,10.24,6.29,,16.76,27.49,19.32,14.51,82.7,True,True,True,YF,NASDAQ
645,False,2015-02-27,2015-02-25,CARV,Carver Bancorp Inc,Toner David L.,"First SVP, CFO",P - Purchase,5.5,125.0,610.0,26.0,750.0,5.39,5.12,5.01,4.4,4.56,5.51,5.85,6.35,6.48,6.41,3.95,3.38,3.11,3.23,-2.0,-6.91,-8.91,-20.0,-17.09,0.18,6.36,15.45,17.82,16.55,-28.18,-38.55,-43.45,-41.27,True,True,True,YF,NASDAQ
644,True,2015-02-27,2015-02-26,LKFN,Lakeland Financial Corp,O'Neill Lisa M,"EVP, CFO",P - Purchase,22.58,100.0,1600.0,7.0,3925.0,22.53,23.9,22.9,22.75,23.54,25.25,24.78,23.58,26.29,26.88,28.3,27.49,23.72,43.32,-0.22,5.85,1.42,0.75,4.25,11.82,9.74,4.43,16.43,19.04,25.33,21.74,5.05,91.85,True,True,True,YF,NASDAQ
642,False,2015-02-27,2014-12-17,SCX,Starrett L S Co,O'Brien Francis J,"Treasure, CFO",P - Purchase,19.317,500.0,1000.0,100.0,8680.0,19.03,18.14,17.1,16.58,14.83,14.03,15.14,13.57,10.8,10.83,9.42,8.94,8.9,9.7,-1.49,-6.09,-11.48,-14.17,-23.23,-27.37,-21.62,-29.75,-44.09,-43.94,-51.23,-53.72,-53.93,-49.79,False,True,True,YF,
643,False,2015-02-27,2015-02-26,AXP,American Express Co,Campbell Jeffrey C,"EVP, CFO",P - Purchase,74.812,25000.0,25000.0,New,2080250.0,72.03,74.32,71.89,71.28,71.62,70.18,68.66,68.4,70.1,66.59,65.27,63.59,49.69,69.36,-3.72,-0.66,-3.91,-4.72,-4.27,-6.19,-8.22,-8.57,-6.3,-10.99,-12.75,-15.0,-33.58,-7.29,True,True,True,YF,NYSE
646,False,2015-02-26,2015-02-25,EDR,"Education Realty Trust, Inc.",Brewer Edwin B Jr,"EVP, CFO",P - Purchase,24.0,1000.0,5255.0,24.0,35250.0,31.25,29.69,26.1,24.4,23.38,25.12,24.68,29.37,34.8,31.93,30.45,0.0,0.0,0.0,30.21,23.71,8.75,1.67,-2.58,4.67,2.83,22.38,45.0,33.04,26.88,0.0,0.0,0.0,False,True,True,YF,
647,False,2015-02-26,2015-02-24,CTB,Cooper Tire & Rubber Co,Jones Ginger M,"VP, CFO",P - Purchase,0.0,4000.0,26537.0,18.0,151005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
648,False,2015-02-24,2015-02-23,IPAS,Ipass Inc,Willem Karen,"SVP, CFO",P - Purchase,9.0,10000.0,210000.0,5.0,9200.0,11.0,10.3,11.6,11.0,11.5,11.0,10.9,10.8,8.69,9.6,9.8,9.0,8.4,12.9,22.22,14.44,28.89,22.22,27.78,22.22,21.11,20.0,-3.44,6.67,8.89,0.0,-6.67,43.33,False,True,True,YF,
649,False,2015-02-24,2015-02-20,TIGR,Tigerlogic Corp,Rowe Roger D,CFO,P - Purchase,8.11,30000.0,30000.0,New,10922.0,13.34,17.44,7.95,4.4,4.95,4.18,4.61,4.19,3.95,3.36,3.39,3.7,2.31,24.27,64.49,115.04,-1.97,-45.75,-38.96,-48.46,-43.16,-48.34,-51.29,-58.57,-58.2,-54.38,-71.52,199.26,False,True,True,YF,
650,False,2015-02-23,2015-02-19,UBCP,United Bancorp Inc ,Greenwood Randall M,SVP CFO,P - Purchase,5.91,1391.0,25516.0,6.0,11211.0,,5.98,5.95,6.11,6.4,6.53,6.31,6.23,7.16,6.83,,7.38,7.04,10.91,,1.18,0.68,3.38,8.29,10.49,6.77,5.41,21.15,15.57,,24.87,19.12,84.6,True,True,True,YF,NASDAQ
651,False,2015-02-20,2015-02-20,SONS,Sonus Networks Inc,Greenquist Mark T,CFO,P - Purchase,0.0,4000.0,60000.0,7.0,64000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
653,False,2015-02-19,2015-02-19,RDN,Radian Group Inc,Hall J Franklin,EVP - CFO,P - Purchase,14.882,5000.0,5000.0,New,78553.0,14.82,15.44,16.35,16.97,16.9,17.34,17.29,16.83,15.69,15.0,13.3,12.47,9.57,17.15,-0.42,3.75,9.86,14.03,13.56,16.52,16.18,13.09,5.43,0.79,-10.63,-16.21,-35.69,15.24,True,True,True,YF,NYSE
652,False,2015-02-19,2015-02-18,THST,"Truett-Hurst, Inc.",Forgue Paul,"CFO, COO",P - Purchase,2.85,2400.0,7400.0,48.0,7200.0,2.29,2.38,2.9,2.93,2.45,2.24,2.35,1.6,1.06,0.97,1.12,1.15,1.33,2.06,-19.65,-16.49,1.75,2.81,-14.04,-21.4,-17.54,-43.86,-62.81,-65.96,-60.7,-59.65,-53.33,-27.72,False,True,True,YF,
654,False,2015-02-18,2014-10-20,HENC,Holloman Energy Corp,Serkasevich Gina L.,"CFO, Treasurer",P - Purchase,0.27,25000.0,25000.0,New,5000.0,0.28,0.28,0.28,0.24,0.35,0.25,0.22,0.22,0.23,0.24,0.08,0.06,0.05,0.01,3.7,3.7,3.7,-11.11,29.63,-7.41,-18.52,-18.52,-14.81,-11.11,-70.37,-77.78,-81.48,-96.3,False,True,True,YF,
656,False,2015-02-17,2015-02-13,RICK,"Rci Hospitality Holdings, Inc.",Marshall Phillip Kent,CFO,P - Purchase,10.16,1000.0,12130.0,9.0,10550.0,10.02,9.92,10.6,10.97,11.77,11.3,10.78,10.49,9.53,9.53,9.88,8.87,8.04,16.24,-1.38,-2.36,4.33,7.97,15.85,11.22,6.1,3.25,-6.2,-6.2,-2.76,-12.7,-20.87,59.84,True,True,True,YF,NASDAQ
655,False,2015-02-17,2015-02-13,TUEM,Tuesday Morning Corp,Boyer Jeffrey N,"EVP, CAO, CFO",P - Purchase,2.5,10000.0,34925.0,40.0,194875.0,1.7,2.89,2.75,3.04,2.79,4.4,4.29,4.05,2.14,2.58,2.52,2.15,1.96,0.0,-32.0,15.6,10.0,21.6,11.6,76.0,71.6,62.0,-14.4,3.2,0.8,-14.0,-21.6,0.0,True,True,True,YF,NASDAQ
658,False,2015-02-13,2014-08-13,WAC,Walter Investment Management Corp,Tillett Gary,"EVP, CFO",P - Purchase,0.0,7900.0,54807.0,17.0,196196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
657,False,2015-02-13,2015-02-12,HART,"Harvard Apparatus Regenerative Technology, Inc.",McNaughton Thomas,CFO,P - Purchase,24.907,14000.0,35128.0,66.0,37380.0,25.35,25.16,24.74,25.44,26.34,26.93,27.89,28.69,27.76,27.27,29.19,27.56,28.38,0.0,1.78,1.02,-0.67,2.14,5.75,8.12,11.98,15.19,11.45,9.49,17.2,10.65,13.94,0.0,False,True,True,YF,
659,False,2015-02-12,2015-02-11,SPDC,"Speed Commerce, Inc.",Tuttle Terry J.,CFO,P - Purchase,17.76,2560.0,26325.0,11.0,3067.0,16.0,11.68,9.92,5.6,4.16,4.64,3.36,3.36,3.36,2.43,1.6,1.06,0.51,0.05,-9.91,-34.23,-44.14,-68.47,-76.58,-73.87,-81.08,-81.08,-81.08,-86.32,-90.99,-94.03,-97.13,-99.72,False,True,True,YF,
660,True,2015-02-11,2015-02-05,CGNH,Cardiogenics Holdings Inc.,Essex James,CFO,P - Purchase,0.0,461575.0,987258.0,88.0,50773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
664,False,2015-02-10,2015-02-09,KDIC,Kun De International Holdings Inc.,Chen Shuquan,"CEO, Secretary, Treasurer, CFO",P - Purchase,0.0,20000000.0,20014116.0,999.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,True,YF,
